Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime
2004-10-25,01:00:00,1.4,1013.75,275,7.15379,863.5,167,745,56,1474.25,1097.25,16.9,75.375,1.43933,2004-10-25 01:00:00
2004-10-25,02:00:00,0.9,890.5,275,4.4393,734.5,112,877.5,44,1352.5,933.25,16.5,75.475,1.40565,2004-10-25 02:00:00
2004-10-25,03:00:00,0.7,873.5,275,4.06844,714.5,110,888.5,40.5,1315.25,858.25,15.4,79.025,1.37348,2004-10-25 03:00:00
2004-10-25,04:00:00,0.8,881.75,275,4.3266,728.5,108,874.75,37,1318.75,870.25,15.45,78.575,1.36997,2004-10-25 04:00:00
2004-10-25,05:00:00,0.9,940.25,275,5.87075,805.75,181,799.75,48,1392.25,1013,16.175,76.875,1.40286,2004-10-25 05:00:00
2004-10-25,06:00:00,1.2,1019.75,275,7.21757,866.25,253,749.25,59,1440.25,1086.75,15.775,79.625,1.41698,2004-10-25 06:00:00
2004-10-25,07:00:00,3.2,1316,275,18.4509,1252.5,521,526.5,77,1779.75,1565.5,16,76.3,1.37715,2004-10-25 07:00:00
2004-10-25,08:00:00,4.4,1422.75,275,24.9762,1428.5,649,467.25,88,1997.75,1631.25,16.275,74.3,1.3644,2004-10-25 08:00:00
2004-10-25,09:00:00,3.5,1313.5,275,18.7903,1262.25,516,530.75,111,1754.25,1564,18.675,66.325,1.41395,2004-10-25 09:00:00
2004-10-25,10:00:00,3.2,1317.25,275,19.5123,1282.75,487,518,114,1811.5,1600.75,20.5,60.175,1.43464,2004-10-25 10:00:00
2004-10-25,11:00:00,3,1304.75,275,18.1831,1244.75,529,524.25,108,1741.75,1539.25,19.35,66.175,1.47057,2004-10-25 11:00:00
2004-10-25,12:00:00,3.5,1351.25,275,20.039,1297.5,565,497.75,111,1821,1576.5,20.025,63.925,1.48052,2004-10-25 12:00:00
2004-10-25,13:00:00,4,1438,275,24.8383,1425,558,451,126,1971.25,1732,21.375,59.375,1.49281,2004-10-25 13:00:00
2004-10-25,14:00:00,3.8,1454,275,23.0753,1379.5,568,456.75,117,1947.25,1672,21.475,60.875,1.53981,2004-10-25 14:00:00
2004-10-25,15:00:00,4.2,1512,275,25.4614,1440.75,605,432,119,2034.25,1744.25,21.625,60.925,1.55512,2004-10-25 15:00:00
2004-10-25,16:00:00,5,1584,275,32.0062,1597.25,666,392,125,2176.25,1844.5,21.575,62.025,1.57842,2004-10-25 16:00:00
2004-10-25,17:00:00,7.9,1816.25,275,46.2777,1897,814,329.75,158,2640.5,2163.5,21.75,61.9,1.59198,2004-10-25 17:00:00
2004-10-25,18:00:00,8.4,1823.5,275,44.5093,1862.25,860,339.5,149,2566.75,2105.75,21.05,64.85,1.59866,2004-10-25 18:00:00
2004-10-25,19:00:00,8,1744,275,41.049,1792.5,820,352.25,136,2468.5,2006.5,20.025,68.575,1.58822,2004-10-25 19:00:00
2004-10-25,20:00:00,6.4,1587.5,275,32.5452,1609.5,742,400,112,2229.75,1791.25,19.275,71.45,1.5805,2004-10-25 20:00:00
2004-10-25,21:00:00,3.5,1319,275,19.1499,1272.5,492,511,87,1806,1443.75,18.475,73.425,1.54612,2004-10-25 21:00:00
2004-10-25,22:00:00,3.5,1312.5,275,19.5923,1285,464,505.25,82,1802.5,1373,17.75,75.625,1.52255,2004-10-25 22:00:00
2004-10-25,23:00:00,1.9,1073.25,275,10.7285,1004.5,258,660.5,67,1488.25,1110,18.525,70.4,1.487,2004-10-25 23:00:00
2004-10-26,00:00:00,2.2,1119.25,275,12.1851,1056,311,624.25,68,1561.75,1098.5,16.95,76.125,1.45819,2004-10-26 00:00:00
2004-10-26,01:00:00,1.6,989.25,275,8.01985,900,231,737,60,1401,967.5,16.85,74.9,1.4258,2004-10-26 01:00:00
2004-10-26,02:00:00,1,911.5,275,5.48793,787.5,127,822.25,48,1331.25,847.25,15.55,78.55,1.37819,2004-10-26 02:00:00
2004-10-26,03:00:00,1,904.25,275,5.48276,787.25,125.5,819.5,45,1319,851.5,15.25,79.025,1.36054,2004-10-26 03:00:00
2004-10-26,04:00:00,0.95,851,275,4.28465,726.25,124,897.25,42,1276.75,799,15,77.875,1.31972,2004-10-26 04:00:00
2004-10-26,05:00:00,0.9,901.75,275,5.94008,809,138,835,46,1355.25,833.75,14.825,79.425,1.33116,2004-10-26 05:00:00
2004-10-26,06:00:00,1.4,980.75,275,8.58086,922.75,228,730,54,1424.75,956.25,15.65,76.975,1.35909,2004-10-26 06:00:00
2004-10-26,07:00:00,3,1266.5,275,18.7117,1260,383,571.5,82,1775.5,1259,16.2,75.9,1.38724,2004-10-26 07:00:00
2004-10-26,08:00:00,4.5,1392,275,24.9959,1429,581,468.5,93,1989.75,1494,16.325,75.95,1.39907,2004-10-26 08:00:00
2004-10-26,09:00:00,3.8,1307.5,275,19.5834,1284.75,545,521.5,95,1781,1457.5,17.725,70.65,1.42019,2004-10-26 09:00:00
2004-10-26,10:00:00,3.4,1312.5,275,20.7719,1317.75,593,511,120,1819.5,1490.75,18.325,67.6,1.41033,2004-10-26 10:00:00
2004-10-26,11:00:00,3.5,1350.25,275,20.084,1298.75,602,518,132,1783.5,1560.25,20.075,62.025,1.44091,2004-10-26 11:00:00
2004-10-26,12:00:00,4.4,1476.75,275,26.6664,1470.75,624,455.25,146,2031,1750.25,22.575,54.525,1.47373,2004-10-26 12:00:00
2004-10-26,13:00:00,4,1408.75,275,23.6023,1393.25,546,484.25,157,1874,1708.75,24.625,47.075,1.43782,2004-10-26 13:00:00
2004-10-26,14:00:00,4.5,1494.5,275,26.4134,1464.5,597,450.5,158,2042.75,1785.5,24.85,48.275,1.49424,2004-10-26 14:00:00
2004-10-26,15:00:00,5.3,1606,275,30.9397,1572.75,688,418.5,175,2164.75,1899.5,24.9,50,1.55221,2004-10-26 15:00:00
2004-10-26,16:00:00,5.8,1669,275,32.7885,1615,760,403.5,166,2232.25,1963,24.025,55,1.62112,2004-10-26 16:00:00
2004-10-26,17:00:00,8.4,1821.75,275,45.8935,1889.5,918,346.5,187,2640.75,2161,23.225,58.75,1.65099,2004-10-26 17:00:00
2004-10-26,18:00:00,9.5,1907.75,275,52.0541,2006.75,952,325.25,180,2775,2372,22.525,61.525,1.65794,2004-10-26 18:00:00
2004-10-26,19:00:00,6.2,1664.25,275,36.6108,1699.25,685,385,134,2305.25,2061.5,22.15,61,1.60714,2004-10-26 19:00:00
2004-10-26,20:00:00,5,1464.5,275,23.9984,1403.5,561,468,127,1961.75,1735.75,22.65,58.3,1.58287,2004-10-26 20:00:00
2004-10-26,21:00:00,2.1,1075.5,275,9.837,971.5,239,690.5,95,1505.75,1192,20.975,57.45,1.40981,2004-10-26 21:00:00
2004-10-26,22:00:00,1.4,1055,275,7.90476,895.25,175,758.25,79,1467.5,1042.75,19.775,63.675,1.45236,2004-10-26 22:00:00
2004-10-26,23:00:00,1.6,1075,275,7.48689,877.75,169,733.75,78,1495.25,947.5,17.75,78.75,1.58547,2004-10-26 23:00:00
2004-10-27,00:00:00,2,1134.75,275,9.2288,948.25,215,684.5,80,1568.5,992,17.6,80.525,1.60618,2004-10-27 00:00:00
2004-10-27,01:00:00,1.2,997.5,275,5.73314,799.25,115,785.75,67,1434.75,866.75,17.45,81.3,1.60659,2004-10-27 01:00:00
2004-10-27,02:00:00,0.8,953.25,275,4.43458,734.25,94,861,61,1400.5,825.25,17.45,81.025,1.60115,2004-10-27 02:00:00
2004-10-27,03:00:00,0.6,926.25,275,3.94639,707.75,87,874.25,56,1380.5,803.25,17.15,81.75,1.58559,2004-10-27 03:00:00
2004-10-27,04:00:00,0.65,894.5,275,3.06405,656,80,946.25,51,1343.25,785.5,16.95,81.025,1.55205,2004-10-27 04:00:00
2004-10-27,05:00:00,0.7,967.25,275,5.06112,766.5,132,832.5,56,1416.25,866.25,16.825,81.275,1.54474,2004-10-27 05:00:00
2004-10-27,06:00:00,1.7,1163.75,275,10.5298,997.25,295,641.25,68,1606,1113,17.6,78.825,1.57227,2004-10-27 06:00:00
2004-10-27,07:00:00,3.4,1421,275,20.5899,1312.75,517,502,101,1983.25,1383.75,18.05,75.7,1.55267,2004-10-27 07:00:00
2004-10-27,08:00:00,4.9,1465.25,275,28.4975,1515.25,555,453.5,119,2118.5,1516,17.975,74.85,1.52812,2004-10-27 08:00:00
2004-10-27,09:00:00,2.7,1189,275,12.7423,1075,429,613.75,108,1652.25,1222.25,18.225,74,1.53433,2004-10-27 09:00:00
2004-10-27,10:00:00,3.2,1277.75,275,16.0599,1181.5,561,584.5,132,1734,1354.25,19.7,65.425,1.48544,2004-10-27 10:00:00
2004-10-27,11:00:00,2.7,1168.75,275,14.8624,1144.25,427,611,130,1666,1290.5,21.05,57.875,1.42672,2004-10-27 11:00:00
2004-10-27,12:00:00,3.2,1213.67,275,16.769,1203,445,580.333,129,1738.67,1308,20.7,58.6,1.4142,2004-10-27 12:00:00
2004-10-27,13:00:00,4.1,1350.5,275,21.7663,1344.75,538,501.75,117,1923.25,1419.5,19.5,67.15,1.50603,2004-10-27 13:00:00
2004-10-27,14:00:00,3.6,1339.75,275,18.5638,1255.75,556,536.5,119,1842.25,1297,18.475,76.2,1.60455,2004-10-27 14:00:00
2004-10-27,15:00:00,2.8,1156.75,275,14.4539,1131.25,370,622.75,113,1675,1157,19.55,69.675,1.56746,2004-10-27 15:00:00
2004-10-27,16:00:00,2.1,1118.25,275,13.3781,1096.25,257,646.75,102,1649.25,1130,19.95,65.35,1.5066,2004-10-27 16:00:00
2004-10-27,17:00:00,2.4,1149.75,275,15.7913,1173.25,266,607.75,101,1711,1195,19.975,63.325,1.46215,2004-10-27 17:00:00
2004-10-27,18:00:00,3.6,1247.25,275,20.6717,1315,403,544.25,116,1874,1341,19.175,66.375,1.45925,2004-10-27 18:00:00
2004-10-27,19:00:00,2.6,1194,275,16.5947,1197.75,275,586.75,101,1732.25,1228,19.325,67.5,1.49772,2004-10-27 19:00:00
2004-10-27,20:00:00,2.8,1184,275,15.2679,1157,338,585.5,94,1684.5,1272.5,18.2,71.375,1.47762,2004-10-27 20:00:00
2004-10-27,21:00:00,1.4,989.75,275,7.9713,898,176,748.25,75,1442,1006,17.825,71.175,1.43964,2004-10-27 21:00:00
2004-10-27,22:00:00,1.1,932.5,275,5.81236,803,159,841.5,69,1369.25,897.75,17.625,69.925,1.39691,2004-10-27 22:00:00
2004-10-27,23:00:00,1.3,967.75,275,7.02696,858,147,796,60,1388,893.75,16.025,75.9,1.37209,2004-10-27 23:00:00
2004-10-28,00:00:00,0.9,860.5,275,4.45348,735.25,99,924.5,58,1286.5,789.25,16.9,72,1.37488,2004-10-28 00:00:00
2004-10-28,01:00:00,1,904.25,275,5.21186,774,98,878,51,1328.5,805,15.7,76.325,1.35186,2004-10-28 01:00:00
2004-10-28,02:00:00,0.9,866,275,4.43458,734.25,109,899.25,45,1299,770.25,14.8,78.7,1.31693,2004-10-28 02:00:00
2004-10-28,03:00:00,0.7,880.5,275,4.23825,723.75,110.5,913,43,1277,776.25,14.75,79.65,1.32861,2004-10-28 03:00:00
2004-10-28,04:00:00,0.75,838.25,275,3.80823,700,112,936.25,41,1267.5,744,14.55,79.875,1.31557,2004-10-28 04:00:00
2004-10-28,05:00:00,0.8,905,275,5.24731,775.75,163,850.75,48,1327.25,825,15.2,77.975,1.33823,2004-10-28 05:00:00
2004-10-28,06:00:00,1.6,1054.5,275,9.98329,977,326,702.75,61,1505.5,1013.25,15.5,77.2,1.35024,2004-10-28 06:00:00
2004-10-28,07:00:00,3.4,1327.75,275,19.9942,1296.25,640,527,88,1828.75,1340.5,15.725,76.425,1.35576,2004-10-28 07:00:00
2004-10-28,08:00:00,4.4,1401,275,25.7804,1448.75,736,476.75,102,1969,1528.25,15.95,76.425,1.37508,2004-10-28 08:00:00
2004-10-28,09:00:00,3.5,1290.5,275,19.9762,1295.75,667,528.75,97,1751.5,1431.5,16.675,73.75,1.38864,2004-10-28 09:00:00
2004-10-28,10:00:00,3.4,1315.75,275,20.6262,1313.75,677,525.5,116,1780,1499.25,18.575,66.3,1.40473,2004-10-28 10:00:00
2004-10-28,11:00:00,2.4,1115.5,275,12.2214,1057.25,425,639.25,112,1531.75,1236,20.4,58.075,1.37617,2004-10-28 11:00:00
2004-10-28,12:00:00,2.3,1139,275,13.1372,1088.25,349,624.75,101,1580,1179.75,20.65,57.325,1.37923,2004-10-28 12:00:00
2004-10-28,13:00:00,2.6,1165,275,14.4539,1131.25,332,608.75,99,1640,1195.5,21.625,53.55,1.36687,2004-10-28 13:00:00
2004-10-28,14:00:00,2.9,1259.75,275,17.4572,1223.5,412,570.75,113,1731.25,1300.75,21.425,55.575,1.40151,2004-10-28 14:00:00
2004-10-28,15:00:00,4.4,1475,275,25.8604,1450.75,631,454.5,122,1991.25,1646,20.7,63,1.52039,2004-10-28 15:00:00
2004-10-28,16:00:00,5,1521,275,26.636,1470,677,445.5,139,1977.25,1720.25,21.275,61.875,1.54627,2004-10-28 16:00:00
2004-10-28,17:00:00,6.5,1632.75,275,35.2977,1670.75,761,397.5,149,2270.75,1851.75,20.775,64.025,1.55219,2004-10-28 17:00:00
2004-10-28,18:00:00,5.9,1463.25,275,28.1852,1507.75,650,467.75,136,2092,1669.75,20.25,66.675,1.56557,2004-10-28 18:00:00
2004-10-28,19:00:00,2.7,1140.25,275,14.1661,1122,262,619.25,103,1601.5,1208,19.65,64.475,1.45939,2004-10-28 19:00:00
2004-10-28,20:00:00,2.5,1146.75,275,12.4331,1064.5,292,650.5,112,1562,1160.25,19.425,63.975,1.42824,2004-10-28 20:00:00
2004-10-28,21:00:00,1.5,987.5,275,6.5907,838.75,177,804.75,88,1382.25,936.5,20.1,60.825,1.41519,2004-10-28 21:00:00
2004-10-28,22:00:00,1,924,275,4.81409,754,103,890.25,63,1326.5,783.25,20.35,60.375,1.42632,2004-10-28 22:00:00
2004-10-28,23:00:00,1.2,950.25,275,5.37473,782,127,861.75,69,1331,807.25,20.075,62.6,1.45427,2004-10-28 23:00:00
2004-10-29,00:00:00,1,925.5,275,4.2893,726.5,119,924.5,65,1326,728.75,19.9,64.85,1.49051,2004-10-29 00:00:00
2004-10-29,01:00:00,0.8,879,275,2.881,644.5,83,1022.75,50,1288.25,612.25,18.175,74.7,1.54406,2004-10-29 01:00:00
2004-10-29,02:00:00,0.6,864,275,2.5146,620.5,65,1072.75,43,1285.5,574,18.4,73.775,1.54631,2004-10-29 02:00:00
2004-10-29,03:00:00,0.6,868.25,275,2.1627,596,74.5,1092.25,49.5,1275.5,578.75,18.675,73.475,1.56638,2004-10-29 03:00:00
2004-10-29,04:00:00,0.85,894.25,275,2.74111,635.5,84,1009.75,56,1308,686.5,18.25,76.6,1.5907,2004-10-29 04:00:00
2004-10-29,05:00:00,1.1,1008.75,275,6.08516,815.75,200,799.25,69,1430,855.5,18.5,76.4,1.61125,2004-10-29 05:00:00
2004-10-29,06:00:00,1.3,1069.25,275,7.74842,888.75,242,738.25,91,1468.5,976,19.275,71.625,1.58437,2004-10-29 06:00:00
2004-10-29,07:00:00,2.9,1310.75,275,15.9294,1177.5,366,574,111,1769.25,1208.25,20.175,66.925,1.56427,2004-10-29 07:00:00
2004-10-29,08:00:00,3.7,1369.5,275,22.7996,1372.25,404,485,124,1945.25,1399.5,20.775,64.725,1.56916,2004-10-29 08:00:00
2004-10-29,09:00:00,3,1245.75,275,16.5698,1197,429,565.5,119,1745.75,1277.75,21.875,61.825,1.6021,2004-10-29 09:00:00
2004-10-29,10:00:00,1.4,1038.5,275,8.43133,916.75,169,735.25,77,1467.25,933.75,23.525,57.725,1.65151,2004-10-29 10:00:00
2004-10-29,11:00:00,2.6,1296.25,275,13.8962,1113.25,419,603.75,101,1736,1072.5,19.825,81.025,1.85376,2004-10-29 11:00:00
2004-10-29,12:00:00,4.2,1523.25,275,24.9466,1427.75,603,458.25,116,2113.5,1362.5,20.175,86.525,2.02239,2004-10-29 12:00:00
2004-10-29,13:00:00,5.1,1423.5,275,22.3556,1360.5,589,483.75,137,1983.25,1345.75,20.15,82.2,1.91837,2004-10-29 13:00:00
2004-10-29,14:00:00,5.5,1512.75,275,26.1112,1457,706,463,163,2124.5,1392.5,19.7,82.225,1.86687,2004-10-29 14:00:00
2004-10-29,15:00:00,4.5,1337.75,275,18.1487,1243.75,592,558,144,1846.5,1255.25,20.175,79.15,1.85001,2004-10-29 15:00:00
2004-10-29,16:00:00,2.7,1214.25,275,13.8885,1113,305,615.75,118,1664.25,1213.25,20.075,75.375,1.75105,2004-10-29 16:00:00
2004-10-29,17:00:00,3.1,1290.25,275,18.4769,1253.25,371,549.5,135,1806.5,1331.75,20.175,72.275,1.68931,2004-10-29 17:00:00
2004-10-29,18:00:00,4.2,1352.75,275,20.9454,1322.5,465,519.25,129,1860,1429.75,19.975,73.325,1.69305,2004-10-29 18:00:00
2004-10-29,19:00:00,3.1,1129.5,275,12.9354,1081.5,390,647,128,1591,1101.75,18.275,74.925,1.55832,2004-10-29 19:00:00
2004-10-29,20:00:00,1.7,969,275,6.69162,843.25,227,828.25,103,1375,894.5,18.95,70.375,1.52593,2004-10-29 20:00:00
2004-10-29,21:00:00,1.8,1038.25,275,6.96963,855.5,284,801.25,116,1415,904.5,17.275,76.325,1.49194,2004-10-29 21:00:00
2004-10-29,22:00:00,1.7,1020.25,275,7.28159,869,211,792.75,95,1409.5,869.25,17.125,77.875,1.50808,2004-10-29 22:00:00
2004-10-29,23:00:00,2.1,1097,275,9.10658,943.5,297,716.25,107,1488.5,982.25,17.35,79.275,1.55685,2004-10-29 23:00:00
2004-10-30,00:00:00,2.4,1122.5,275,9.88345,973.25,351,689.5,108,1519.5,998.5,17.3,79.9,1.56425,2004-10-30 00:00:00
2004-10-30,01:00:00,1.8,1022.75,275,6.86694,851,259,781.75,94,1413,880.75,16.875,80.625,1.53718,2004-10-30 01:00:00
2004-10-30,02:00:00,1.5,1014.5,275,6.46825,833.25,214,785.5,84,1400,867.75,16.875,81.35,1.551,2004-10-30 02:00:00
2004-10-30,03:00:00,1.4,979.25,275,5.8548,805,193.5,808.5,78,1383.25,843,16.75,81.5,1.54177,2004-10-30 03:00:00
2004-10-30,04:00:00,1.2,931.333,275,5.42263,784.333,173,826.333,72,1372.33,833,16.9,79.8,1.52382,2004-10-30 04:00:00
2004-10-30,05:00:00,1,922.25,275,5.39523,783,192,857.25,76,1366.75,824.75,16.7,79.7,1.50302,2004-10-30 05:00:00
2004-10-30,06:00:00,1.4,989,275,7.79038,890.5,237,761.75,82,1453,901.25,16.775,79.05,1.49776,2004-10-30 06:00:00
2004-10-30,07:00:00,2.4,1148.75,275,13.5904,1103.25,413,621.5,94,1662,1090,16.775,79.775,1.5115,2004-10-30 07:00:00
2004-10-30,08:00:00,3.1,1202.25,275,15.3639,1160,455,584.75,102,1723,1164.75,16.9,79.875,1.52526,2004-10-30 08:00:00
2004-10-30,09:00:00,3,1205.75,275,14.4382,1130.75,493,591.5,106,1675.25,1200.5,17.375,79.275,1.55928,2004-10-30 09:00:00
2004-10-30,10:00:00,2.7,1223.75,275,14.2902,1126,482,596,108,1655.5,1231.25,18.05,76.575,1.57062,2004-10-30 10:00:00
2004-10-30,11:00:00,4,1371.25,275,20.3092,1305,599,521.25,152,1844.75,1461,21.2,64.375,1.60145,2004-10-30 11:00:00
2004-10-30,12:00:00,3.7,1327.25,275,18.6682,1258.75,481,538.5,160,1825.5,1434.25,22.4,60.8,1.62615,2004-10-30 12:00:00
2004-10-30,13:00:00,3.4,1300.5,275,17.263,1217.75,406,553,133,1806.25,1399,22.65,61.125,1.65957,2004-10-30 13:00:00
2004-10-30,14:00:00,3.4,1300.75,275,16.9274,1207.75,419,559.5,147,1780.75,1417.25,23.575,57.325,1.64497,2004-10-30 14:00:00
2004-10-30,15:00:00,3.2,1313.75,275,16.3634,1190.75,387,563.5,135,1776.5,1394.5,23.5,58.25,1.66405,2004-10-30 15:00:00
2004-10-30,16:00:00,3.9,1393.75,275,19.1235,1271.75,461,526,135,1869,1442,22.95,61.55,1.70144,2004-10-30 16:00:00
2004-10-30,17:00:00,3.7,1384.75,275,18.6943,1259.5,493,528.25,129,1850,1424.5,22.275,64.25,1.70555,2004-10-30 17:00:00
2004-10-30,18:00:00,4.3,1440.25,275,22.4026,1361.75,532,485.75,117,1968.25,1495.5,21.575,68,1.73047,2004-10-30 18:00:00
2004-10-30,19:00:00,4.9,1492.5,275,25.2926,1436.5,581,469.75,116,2015,1551.25,21.2,67.35,1.67546,2004-10-30 19:00:00
2004-10-30,20:00:00,4,1319,275,17.6694,1229.75,494,550.5,109,1784.75,1380.75,20.825,65.8,1.60007,2004-10-30 20:00:00
2004-10-30,21:00:00,2.8,1187,275,13.8041,1110.25,392,611.5,96,1658.25,1228.5,20.425,64.8,1.53787,2004-10-30 21:00:00
2004-10-30,22:00:00,2.4,1119.25,275,10.1708,984,311,688,90,1538.5,1081.5,20.125,66.725,1.55484,2004-10-30 22:00:00
2004-10-30,23:00:00,1.9,1099.5,275,8.61215,924,236,744.25,82,1494.25,962.75,19.5,70.05,1.57108,2004-10-30 23:00:00
2004-10-31,00:00:00,2,1075.75,275,7.88665,894.5,270,757,86,1491.5,938.75,19.275,70.425,1.55783,2004-10-31 00:00:00
2004-10-31,01:00:00,1.5,971.75,275,5.73314,799.25,199,833,72,1425.25,824.75,19.675,68.65,1.55628,2004-10-31 01:00:00
2004-10-31,02:00:00,1.3,972.75,275,6.35778,828.25,146,818,61,1444.75,811.25,19.7,68.2,1.54844,2004-10-31 02:00:00
2004-10-31,03:00:00,1,917.5,275,4.58671,742.25,110,905.25,53,1386.25,720,19.85,68.4,1.56731,2004-10-31 03:00:00
2004-10-31,04:00:00,0.75,844.25,275,2.66089,630.25,74,1035.25,45,1320,626.75,18.425,74.225,1.55814,2004-10-31 04:00:00
2004-10-31,05:00:00,0.5,817,275,2.05272,588,55,1133.75,37,1310.25,588.5,18.95,71.25,1.5449,2004-10-31 05:00:00
2004-10-31,06:00:00,0.4,790.75,275,1.20291,518.5,43,1291,31,1295,539.5,18.075,78.975,1.62236,2004-10-31 06:00:00
2004-10-31,07:00:00,0.4,818.75,275,1.41311,537.25,46,1264,30,1314.75,550.5,20.375,71.15,1.68343,2004-10-31 07:00:00
2004-10-31,08:00:00,0.9,972,275,4.60108,743,139,944,41,1476.75,741.5,20.625,70.75,1.69965,2004-10-31 08:00:00
2004-10-31,09:00:00,1.3,997,275,5.68583,797,169,811.5,64,1469.75,824.25,19.275,74.1,1.63912,2004-10-31 09:00:00
2004-10-31,10:00:00,2.1,1193.75,275,10.5982,999.75,254,652.5,74,1642,1058.75,22.2,64.35,1.70051,2004-10-31 10:00:00
2004-10-31,11:00:00,2.4,1239.75,275,10.9773,1013.5,303,627.5,77,1643,1143.5,22.95,64.575,1.78506,2004-10-31 11:00:00
2004-10-31,12:00:00,2,1116.5,275,8.5621,922,259,716.75,83,1585.25,994,24.35,57.35,1.72333,2004-10-31 12:00:00
2004-10-31,13:00:00,1.8,1140.5,275,8.80092,931.5,226,689,71,1594.75,1013.75,21.95,67,1.74407,2004-10-31 13:00:00
2004-10-31,14:00:00,1.5,1061.5,275,7.52824,879.5,161,719.25,62,1579.75,923.75,22.95,65.65,1.81478,2004-10-31 14:00:00
2004-10-31,15:00:00,1.6,1159.5,275,11.5958,1035.5,182,621.5,62,1727,1022.5,23.225,63.9,1.79571,2004-10-31 15:00:00
2004-10-31,16:00:00,2.2,1168.75,275,10.1305,982.5,289,672.25,79,1632.75,1033,22.975,62.3,1.72476,2004-10-31 16:00:00
2004-10-31,17:00:00,2.3,1185,275,10.7698,1006,340,666,93,1638.25,1064.75,22.375,63.2,1.6878,2004-10-31 17:00:00
2004-10-31,18:00:00,6.6,1570.5,275,30.3479,1559,544,440.25,106,2277.25,1515.5,21.7,66.6,1.7077,2004-10-31 18:00:00
2004-10-31,19:00:00,4.7,1463.5,275,22.3932,1361.5,543,487,100,1987,1648,21.2,70.25,1.74761,2004-10-31 19:00:00
2004-10-31,20:00:00,4.1,1423.25,275,20.6262,1313.75,501,508.25,89,1912,1466,20.8,70.85,1.72026,2004-10-31 20:00:00
2004-10-31,21:00:00,4.1,1317.5,275,17.542,1226,521,543.25,83,1847.75,1365,20.025,73.25,1.69649,2004-10-31 21:00:00
2004-10-31,22:00:00,2.7,1228.5,275,13.9269,1114.25,352,598,76,1722.5,1247.25,19.675,73.7,1.67076,2004-10-31 22:00:00
2004-10-31,23:00:00,2.6,1187,275,13.6437,1105,321,610.75,68,1699.5,1182.5,19.9,72.575,1.66807,2004-10-31 23:00:00
2004-11-01,00:00:00,3.2,1352.5,275,15.8644,1175.5,318,583.5,69,1723,2149.75,20.075,71.3,1.65638,2004-11-01 00:00:00
2004-11-01,01:00:00,3.7,1406.5,275,17.8485,1235,338,547.75,77,1780,2519.25,20.05,71.125,1.64979,2004-11-01 01:00:00
2004-11-01,02:00:00,3.5,1333,275,16.6859,1200.5,353,552,68,1767,1925.25,19.625,73.2,1.65435,2004-11-01 02:00:00
2004-11-01,03:00:00,3,1268.5,275,16.0273,1180.5,322,558.5,60,1756,1762,19.075,75.825,1.65679,2004-11-01 03:00:00
2004-11-01,04:00:00,2.85,1252.5,275,16.8773,1206.25,291,540.25,52,1779.25,1579,18.45,77.95,1.63887,2004-11-01 04:00:00
2004-11-01,05:00:00,2.7,1212,275,14.9971,1148.5,279,562,49,1709.75,1599.25,18.4,78.1,1.63696,2004-11-01 05:00:00
2004-11-01,06:00:00,1.8,1060.75,275,9.57993,961.75,200,679.25,45,1553.5,1395,19.15,74.7,1.63975,2004-11-01 06:00:00
2004-11-01,07:00:00,1.3,1027.5,275,7.78438,890.25,180,733,51,1525.25,1323,19.425,75.1,1.67661,2004-11-01 07:00:00
2004-11-01,08:00:00,1.5,1066.5,275,8.71891,928.25,213,711.25,51,1564,1308.75,19.075,75.6,1.65187,2004-11-01 08:00:00
2004-11-01,09:00:00,1.9,1110.75,275,9.79726,970,266,666.5,62,1593.75,1440.75,20.35,71.125,1.68028,2004-11-01 09:00:00
2004-11-01,10:00:00,2.2,1189.25,275,12.4331,1064.5,247,609,74,1683.25,1830,23.125,61.325,1.71307,2004-11-01 10:00:00
2004-11-01,11:00:00,2.6,1293,275,13.9115,1113.75,326,583.75,88,1702,1703.75,25.075,56,1.75654,2004-11-01 11:00:00
2004-11-01,12:00:00,2.7,1285.25,275,12.4551,1065.25,319,596.75,90,1686,1576.25,25.85,56.075,1.84103,2004-11-01 12:00:00
2004-11-01,13:00:00,2.5,1236.25,275,10.8941,1010.5,320,631,91,1705.75,1304.5,23.725,68.175,1.97388,2004-11-01 13:00:00
2004-11-01,14:00:00,1.5,1082,275,6.47934,833.75,174,746.5,64,1561.75,990.5,23.15,70.775,1.98001,2004-11-01 14:00:00
2004-11-01,15:00:00,2,1188.25,275,9.37118,953.75,216,664,72,1635.75,1148,23.875,66.275,1.93609,2004-11-01 15:00:00
2004-11-01,16:00:00,3.1,1347.75,275,15.2758,1157.25,376,564,88,1810,1307.25,23.8,64.975,1.88966,2004-11-01 16:00:00
2004-11-01,17:00:00,3.7,1394,275,16.4458,1193.25,496,546.75,110,1810.5,1386,23.225,65.6,1.84349,2004-11-01 17:00:00
2004-11-01,18:00:00,4,1472.25,275,19.7794,1290.25,523,510,95,1942,1420.25,21.825,72.725,1.87887,2004-11-01 18:00:00
2004-11-01,19:00:00,4.1,1291,275,15.8156,1174,465,567,91,1745.67,1341.33,21.7,67.3,1.72564,2004-11-01 19:00:00
