Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime,AQI,AQI_CO,AQI_C6H6,AQI_NOx,AQI_NO2,AQI_等级
2004-10-13,06:00:00,1.68,798,275,2.20107,598.75,303.88,1205.25,81,1141.25,517.25,14.725,57.425,0.956367,2004-10-13 06:00:00,88.5511,47.2484,5.50317,88.5511,39.4555,重度污染(80-100)
2004-10-13,07:00:00,1.62,925.25,275,5.75422,800.25,297.92,908.25,80,1272,749.5,14.275,58.1,0.940364,2004-10-13 07:00:00,87.9377,46.7199,31.0408,87.9377,38.2936,重度污染(80-100)
2004-10-13,08:00:00,1.56,905.5,275,5.94008,809,291.96,878,79,1272,786.75,14.05,58.25,0.929393,2004-10-13 08:00:00,87.4014,43.1718,32.2851,87.4014,37.2764,重度污染(80-100)
2004-10-13,09:00:00,1.5,895.75,275,5.92939,808.5,286,882.25,78,1257.25,787.5,15.4,53.2,0.92463,2004-10-13 09:00:00,86.9423,41.3365,32.1923,86.9423,36.2019,重度污染(80-100)
2004-10-13,10:00:00,1.2,882,275,5.25238,776,281,932,72,1221.5,760,16.5,49.875,0.928872,2004-10-13 10:00:00,86.4353,31.1094,27.4851,86.4353,29.7539,重度污染(80-100)
2004-10-13,11:00:00,1.22011,948,275,6.9068,852.75,283.132,858.75,72.546,1282.75,839,17.4,47.65,0.938698,2004-10-13 11:00:00,86.7743,32.6797,39.158,86.7743,30.2576,重度污染(80-100)
2004-10-13,12:00:00,1.24023,944.5,275,7.67671,885.75,285.264,818,73.092,1306.75,826.75,17.975,46.05,0.940148,2004-10-13 12:00:00,86.9114,32.7696,43.9938,86.9114,31.232,重度污染(80-100)
2004-10-13,13:00:00,1.26034,941.75,275,7.33415,871.25,287.397,831.5,73.6379,1314.25,764.5,17.95,46.475,0.947355,2004-10-13 13:00:00,87.0869,32.8593,41.8524,87.0869,31.4566,重度污染(80-100)
2004-10-13,14:00:00,1.28046,943,275,7.15958,863.75,289.529,830.5,74.1839,1296.75,814,17.45,48.325,0.95496,2004-10-13 14:00:00,87.243,32.9683,40.8165,87.243,32.5264,重度污染(80-100)
2004-10-13,15:00:00,1.30057,894.25,275,5.95612,809.75,291.661,891.5,74.7299,1258,737.25,16,52.575,0.948936,2004-10-13 15:00:00,87.3799,35.8433,32.3857,87.3799,32.8083,重度污染(80-100)
2004-10-13,16:00:00,1.32069,983.5,275,8.27061,910.25,293.793,795.25,75.2759,1347.75,875,15.325,58.7,1.01541,2004-10-13 16:00:00,87.536,35.9516,47.9451,87.536,33.5126,重度污染(80-100)
2004-10-13,17:00:00,1.3408,1044,275,11.2076,1021.75,295.925,725.5,75.8218,1453.5,982.75,15.15,55.95,0.9572,2004-10-13 17:00:00,87.8264,36.0791,64.6793,87.8264,33.8134,重度污染(80-100)
2004-10-13,18:00:00,1.36092,981,275,10.1372,982.75,298.057,758.75,76.3678,1370.25,941.75,14.85,56.35,0.945924,2004-10-13 18:00:00,88.0015,36.3026,59.234,88.0015,34.6708,重度污染(80-100)
2004-10-13,19:00:00,1.38103,1021.25,275,10.6255,1000.75,300.19,731.25,76.9138,1415,970.75,14.725,57.8,0.962612,2004-10-13 19:00:00,88.2534,36.4491,61.6507,88.2534,34.8944,重度污染(80-100)
2004-10-13,20:00:00,1.40115,942.5,275,7.22338,866.5,302.322,834,77.4598,1313.5,891.25,14.825,57.3,0.960349,2004-10-13 20:00:00,88.4283,39.2823,41.1245,88.4283,35.8472,重度污染(80-100)
2004-10-13,21:00:00,1.42126,863,275,4.39219,732,304.454,970.25,78.0057,1206.5,723.75,14.85,57.075,0.958094,2004-10-13 21:00:00,88.6416,39.4474,21.9014,88.6416,36.6462,重度污染(80-100)
2004-10-13,22:00:00,1.44138,847.25,275,3.76411,697.5,306.586,1013.25,78.5517,1174.25,719.25,15.2,55.475,0.952076,2004-10-13 22:00:00,88.874,39.6317,17.4276,88.874,36.8885,重度污染(80-100)
2004-10-13,23:00:00,1.46149,858.5,275,3.76411,697.5,308.718,1015,79.0977,1189,705,15.3,55.375,0.956379,2004-10-13 23:00:00,89.1063,39.7775,17.4338,89.1063,37.8788,重度污染(80-100)
2004-10-14,00:00:00,1.48161,861,275,4.01852,711.75,310.851,1003.5,79.6437,1196.75,717.75,15.05,56.9,0.967319,2004-10-14 00:00:00,89.3768,39.9425,19.4823,89.3768,38.1016,重度污染(80-100)
2004-10-14,01:00:00,1.50172,785.5,275,2.23973,601.5,312.983,1146.25,80.1897,1123.25,584,15,56.375,0.955369,2004-10-14 01:00:00,89.5514,42.9256,5.69402,89.5514,38.8612,重度污染(80-100)
2004-10-14,02:00:00,1.52184,740,275,1.07344,506.25,315.115,1332.5,80.7356,1074,468.5,14.875,56.35,0.947422,2004-10-14 02:00:00,89.7451,43.1091,0.977573,89.7451,39.1221,重度污染(80-100)
2004-10-14,03:00:00,1.54195,730,275,0.840594,482.5,317.247,1433.5,81.2816,1064.5,437.5,15.225,54.65,0.939399,2004-10-14 03:00:00,89.9387,43.2158,0.527022,89.9387,40.2453,重度污染(80-100)
2004-10-14,04:00:00,1.56207,727.75,275,0.774391,475.25,319.379,1435.75,81.8276,1060.5,432.25,15.1,55.35,0.943948,2004-10-14 04:00:00,90.1322,43.3991,0.402376,90.1322,40.4867,重度污染(80-100)
2004-10-14,05:00:00,1.58218,754.75,275,1.18403,516.75,321.511,1324.5,82.3736,1090.5,486.75,14.875,56.75,0.954147,2004-10-14 05:00:00,90.364,43.6207,1.14943,90.364,41.3218,重度污染(80-100)
2004-10-14,06:00:00,1.6023,853.75,275,3.17372,662.75,323.644,1080,82.9195,1188.75,654.75,15.2,55.875,0.958941,2004-10-14 06:00:00,90.5191,46.811,13.0147,90.5191,41.5438,重度污染(80-100)
2004-10-14,07:00:00,1.62241,1078.5,275,10.2045,985.25,325.776,757.75,83.4655,1465.25,1008.5,15.25,56.25,0.96843,2004-10-14 07:00:00,90.6741,46.9743,59.7951,90.6741,42.5507,重度污染(80-100)
2004-10-14,08:00:00,1.64253,1097.33,275,13.5828,1103,327.908,658.667,84.0115,1519.67,1113.33,15.5667,55.3667,0.97245,2004-10-14 08:00:00,90.829,47.1951,74.2581,90.829,43.4042,重度污染(80-100)
2004-10-14,09:00:00,1.66264,1024.25,275,9.9433,975.5,330.04,746.75,84.5575,1385.75,1029.5,16.325,53.25,0.980918,2004-10-14 09:00:00,91.0605,47.3583,58.126,91.0605,43.549,重度污染(80-100)
2004-10-14,10:00:00,1.68276,989.5,275,9.06173,941.75,332.172,775.5,85.1034,1359,986,20.35,42.175,0.996354,2004-10-14 10:00:00,91.1962,47.5407,53.1962,91.1962,44.3062,重度污染(80-100)
2004-10-14,11:00:00,1.70287,1012.75,275,8.04417,901,334.305,787.75,85.6494,1369,974.5,21.925,39.375,1.02342,2004-10-14 11:00:00,91.4083,50.4975,46.6609,91.4083,44.4317,重度污染(80-100)
2004-10-14,12:00:00,1.72299,1051.25,275,9.73779,967.75,336.437,746,86.1954,1442,983.5,21.45,41.175,1.03993,2004-10-14 12:00:00,91.563,50.7557,57.2795,91.563,45.3032,重度污染(80-100)
2004-10-14,13:00:00,1.7431,1051.5,275,9.69163,966,338.569,726.25,86.7414,1445.5,981.5,22.225,41.45,1.09701,2004-10-14 13:00:00,91.6794,51.0329,56.9912,91.6794,45.4093,重度污染(80-100)
2004-10-14,14:00:00,1.76322,1140.5,275,11.9753,1048.75,340.701,674.5,87.2874,1530,1117.25,21,46.825,1.15082,2004-10-14 14:00:00,91.8723,51.2335,67.8237,91.8723,46.2804,重度污染(80-100)
2004-10-14,15:00:00,1.78333,1129.75,275,11.2707,1024,342.833,679.25,87.8333,1536.75,1177.25,21.875,44.9,1.16351,2004-10-14 15:00:00,92.1033,51.4914,65.0669,92.1033,46.4054,重度污染(80-100)
2004-10-14,16:00:00,1.80345,1098.75,275,10.4073,992.75,344.966,711.25,88.3793,1507.25,1129.25,21.5,46.725,1.18368,2004-10-14 16:00:00,92.2003,53.8138,60.6481,92.2003,47.295,重度污染(80-100)
2004-10-14,17:00:00,1.82356,1182,275,12.4184,1064,347.098,653.25,88.9253,1615.5,1217.25,19.65,56.6,1.28114,2004-10-14 17:00:00,92.393,54.0711,69.7726,92.393,47.4388,重度污染(80-100)
2004-10-14,18:00:00,1.84368,1210.75,275,14.5634,1134.75,349.23,614.5,89.4713,1681.75,1233.5,18.775,60.775,1.30365,2004-10-14 18:00:00,92.5091,54.2901,77.9381,92.5091,48.4617,重度污染(80-100)
2004-10-14,19:00:00,1.86379,1340,275,20.982,1323.5,351.362,536.75,90.0172,1907,1411.75,19.275,59.65,1.31948,2004-10-14 19:00:00,92.7207,54.5281,91.3546,92.7207,49.3695,重度污染(80-100)
2004-10-14,20:00:00,1.88391,1299.25,275,17.8998,1236.5,353.494,553.25,90.5632,1803.75,1350.25,17.6,69.2,1.38028,2004-10-14 20:00:00,92.8558,54.7851,86.0076,92.8558,49.4938,重度污染(80-100)
2004-10-14,21:00:00,1.90402,1046,275,7.34585,871.75,355.626,769.25,91.1092,1479.25,967.5,16.375,77.075,1.42425,2004-10-14 21:00:00,92.8953,57.6776,41.8831,92.8953,50.5348,重度污染(80-100)
2004-10-14,22:00:00,1.92414,948.75,275,4.80432,753.5,357.759,884,91.6552,1392.5,758.5,16.6,77.325,1.44914,2004-10-14 22:00:00,93.0304,57.8957,24.7088,93.0304,50.6588,重度污染(80-100)
2004-10-14,23:00:00,1.94425,966,275,4.84346,755.5,359.891,908.25,92.2011,1362.5,740.5,15.925,78.15,1.40391,2004-10-14 23:00:00,93.1462,58.1138,24.895,93.1462,51.5273,重度污染(80-100)
2004-10-15,00:00:00,1.96437,1061.75,275,7.71253,887.25,362.023,770.25,92.7471,1472.5,866.25,15.075,82.275,1.40092,2004-10-15 00:00:00,93.2812,58.2936,44.2833,93.2812,51.6893,重度污染(80-100)
2004-10-15,01:00:00,1.98448,934,275,4.34997,729.75,364.155,906.25,93.2931,1345,757,14.775,83.825,1.40047,2004-10-15 01:00:00,93.4351,58.4542,21.7844,93.4351,52.6527,重度污染(80-100)
2004-10-15,02:00:00,2.0046,861.75,275,2.95206,649,366.287,1045.75,93.8391,1288.5,674.75,14.4,84.55,1.37938,2004-10-15 02:00:00,93.6081,61.0189,11.0571,93.6081,52.7762,重度污染(80-100)
2004-10-15,03:00:00,2.02471,822.5,275,2.08341,590.25,368.42,1124.75,94.3851,1240.5,624,15.75,77.625,1.37922,2004-10-15 03:00:00,93.7428,61.0836,4.79779,93.7428,53.6818,重度污染(80-100)
2004-10-15,04:00:00,2.04483,839,275,2.27157,603.75,370.552,1097,94.931,1258.5,605.25,15.175,79.4,1.36053,2004-10-15 04:00:00,93.8203,61.1482,5.95079,93.8203,53.7669,重度污染(80-100)
2004-10-15,05:00:00,2.06494,878.5,275,3.47843,681,372.684,992,95.477,1311.75,703.25,14.825,81.95,1.37348,2004-10-15 05:00:00,93.9169,61.2128,15.3127,93.9169,54.9199,重度污染(80-100)
2004-10-15,06:00:00,2.08506,1094.5,275,9.98329,977,374.816,725,96.023,1562.25,998,14.6,82.95,1.37056,2004-10-15 06:00:00,93.9752,61.2774,58.4747,93.9752,55.9962,重度污染(80-100)
2004-10-15,07:00:00,2.10517,1359,275,20.5263,1311,376.948,544.25,96.569,1877.75,1311.25,14.775,80.375,1.34283,2004-10-15 07:00:00,94.1289,63.496,90.7549,94.1289,56.0427,重度污染(80-100)
2004-10-15,08:00:00,2.12529,1354.25,275,22.2428,1357.5,379.08,518.75,97.1149,1942.25,1402.75,15.55,77.1,1.35275,2004-10-15 08:00:00,94.2824,63.5601,93.4248,94.2824,57.2327,重度污染(80-100)
2004-10-15,09:00:00,2.1454,1420,275,24.0566,1405,381.213,500.75,97.6609,1941.25,1573,17.3,70.875,1.38757,2004-10-15 09:00:00,94.8647,63.6814,94.8647,94.3598,57.3171,重度污染(80-100)
2004-10-15,10:00:00,2.16552,1265.25,275,17.3727,1221,383.345,578.25,98.2069,1760,1353.75,22.175,51.325,1.35427,2004-10-15 10:00:00,94.5132,63.7264,85.0162,94.5132,58.0492,重度污染(80-100)
2004-10-15,11:00:00,2.18563,1146,275,14.1506,1121.5,385.477,639,98.7529,1659,1130.75,24.35,43.875,1.31841,2004-10-15 11:00:00,94.6095,63.8095,76.3429,94.6095,58.1905,重度污染(80-100)
2004-10-15,12:00:00,2.20575,1149.5,275,14.9971,1148.5,387.609,619.75,99.2989,1676,1112.5,22.725,47.625,1.29887,2004-10-15 12:00:00,94.7439,66.0446,79.2801,94.7439,59.1125,重度污染(80-100)
2004-10-15,13:00:00,2.22586,1281.5,275,18.2693,1247.25,389.741,559.5,99.8448,1860.5,1258,20.525,61.45,1.46727,2004-10-15 13:00:00,94.802,66.1462,86.6717,94.802,59.2536,重度污染(80-100)
2004-10-15,14:00:00,2.24598,1066.75,275,13.0324,1084.75,391.874,683.75,100.391,1547.5,984.5,23.325,40.4,1.14212,2004-10-15 14:00:00,94.8791,66.1907,72.2635,94.8791,59.9086,重度污染(80-100)
2004-10-15,15:00:00,2.26609,1184.5,275,18.1314,1243.25,394.006,602.75,100.937,1689.25,1197,23.175,39.875,1.11722,2004-10-15 15:00:00,95.0895,66.2923,86.4294,95.0895,59.9734,重度污染(80-100)
2004-10-15,16:00:00,2.28621,1312.25,275,23.123,1380.75,396.138,539.75,101.483,1881.25,1401.5,21.525,44.5,1.12902,2004-10-15 16:00:00,95.2236,66.432,94.0913,95.2236,60.9895,重度污染(80-100)
2004-10-15,17:00:00,2.30632,1319.25,275,24.8678,1425.75,398.27,509,102.029,1938,1491,20.95,48.475,1.18776,2004-10-15 17:00:00,95.4909,68.3409,95.4909,95.3196,61.8721,重度污染(80-100)
2004-10-15,18:00:00,2.32644,1254.75,275,21.6734,1342.25,400.402,539,102.575,1874.5,1395.75,19.825,53.15,1.21601,2004-10-15 18:00:00,95.3776,68.4611,92.5718,95.3776,61.9555,重度污染(80-100)
2004-10-15,19:00:00,2.34655,1122.5,275,14.0733,1119,402.534,648,103.121,1592.5,1197.75,20.1,53.625,1.24767,2004-10-15 19:00:00,95.4736,68.5432,75.9224,95.4736,62.7235,重度污染(80-100)
2004-10-15,20:00:00,2.36667,1125.75,275,11.8674,1045,404.667,688.75,103.667,1522.5,1165.5,19.575,56.025,1.26231,2004-10-15 20:00:00,95.5885,68.6252,67.1611,95.5885,62.8066,重度污染(80-100)
2004-10-15,21:00:00,2.38678,924,275,5.05613,766.25,406.799,902.25,104.213,1356.75,752.25,18.6,60.4,1.2817,2004-10-15 21:00:00,95.6464,68.7072,26.0551,95.6464,63.6502,重度污染(80-100)
2004-10-15,22:00:00,2.4069,982.25,275,6.82151,849,408.931,853,104.759,1390,717,14.525,78.325,1.288,2004-10-15 22:00:00,95.7232,70.4429,38.2817,95.7232,63.6951,重度污染(80-100)
2004-10-15,23:00:00,2.42701,936.25,275,4.84836,755.75,411.063,939,105.305,1310.5,693,16.25,70.475,1.29213,2004-10-15 23:00:00,95.8191,70.4675,24.9145,95.8191,64.4812,重度污染(80-100)
2004-10-16,00:00:00,2.44713,1068.75,275,7.17696,864.5,413.195,824.5,105.851,1393.75,816,14.15,83.825,1.34599,2004-10-16 00:00:00,95.9149,70.5871,40.8512,95.9149,64.5259,重度污染(80-100)
2004-10-16,01:00:00,2.46724,967.25,275,5.42606,784.5,415.328,878.5,106.397,1326,766.25,14.55,81.35,1.33987,2004-10-16 01:00:00,95.9726,70.7257,28.7994,95.9726,65.4445,重度污染(80-100)
2004-10-16,02:00:00,2.48736,869.25,275,2.95603,649.25,417.46,1033.25,106.943,1248.5,630.75,14.7,80.675,1.34145,2004-10-16 02:00:00,96.0684,70.8072,11.0731,96.0684,65.5461,重度污染(80-100)
2004-10-16,03:00:00,2.50747,916,275,3.66346,691.75,419.592,985.5,107.489,1287,682.5,14.525,82.05,1.34926,2004-10-16 03:00:00,96.1451,72.4649,16.7395,96.1451,66.4261,重度污染(80-100)
2004-10-16,04:00:00,2.52759,885.75,275,3.56399,686,421.724,969.5,108.034,1277.5,654,15.05,78.425,1.33325,2004-10-16 04:00:00,96.2218,72.5271,15.9009,96.2218,67.2299,重度污染(80-100)
2004-10-16,05:00:00,2.5477,925.75,275,4.67324,746.75,423.856,901.5,108.58,1325.25,758.5,14.5,80.525,1.32208,2004-10-16 05:00:00,96.3364,72.6082,23.7851,96.3364,67.3311,重度污染(80-100)
2004-10-16,06:00:00,2.56782,970.5,275,6.87263,851.25,425.989,808,109.126,1389,875.75,14.625,79.05,1.30819,2004-10-16 06:00:00,96.375,72.7083,38.8024,96.375,68.1533,重度污染(80-100)
2004-10-16,07:00:00,2.58793,1029,275,7.68865,886.25,428.121,806.75,109.672,1445.5,926,15,74.775,1.26719,2004-10-16 07:00:00,96.4516,72.8463,44.1556,96.4516,68.2922,重度污染(80-100)
2004-10-16,08:00:00,2.60805,1124,275,12.1996,1056.5,430.253,667.25,110.218,1568.75,1090.75,15.95,70.35,1.26578,2004-10-16 08:00:00,96.5471,74.483,68.6397,96.5471,69.133,重度污染(80-100)
2004-10-16,09:00:00,2.62816,1062.5,275,9.64557,964.25,432.385,729.25,110.764,1454,1045,17.425,62.25,1.22822,2004-10-16 09:00:00,96.5857,74.6017,56.5819,96.5857,69.2337,重度污染(80-100)
2004-10-16,10:00:00,2.64828,1027.75,275,9.56028,961,434.517,755.75,111.31,1412.75,928.25,21.275,42.925,1.07271,2004-10-16 10:00:00,96.6622,74.7013,55.9738,96.6622,70.0171,重度污染(80-100)
2004-10-16,11:00:00,2.66839,944.25,275,8.25215,909.5,436.649,828.25,111.856,1342,776.5,21.975,38.95,1.01543,2004-10-16 11:00:00,96.7387,74.7819,47.8195,96.7387,70.0986,重度污染(80-100)
2004-10-16,12:00:00,2.68851,912.75,275,7.00401,857,438.782,891.5,112.402,1275.25,639.5,20.35,41.25,0.974501,2004-10-16 12:00:00,96.7583,74.8815,39.7441,96.7583,71.0142,重度污染(80-100)
2004-10-16,13:00:00,2.70862,966,275,8.17236,906.25,440.914,819.25,112.948,1354.25,740.5,20.2,45.55,1.06629,2004-10-16 13:00:00,96.8347,76.2889,47.3086,96.8347,71.2661,重度污染(80-100)
2004-10-16,14:00:00,2.72874,833.25,275,4.47715,736.5,443.046,1020.75,113.494,1161.5,483,20.825,37.45,0.91068,2004-10-16 14:00:00,96.9111,76.3691,22.4465,96.9111,72.1622,重度污染(80-100)
2004-10-16,15:00:00,2.74885,891.25,275,5.51898,789,445.178,960,114.04,1233.75,521.75,21.625,35.9,0.916353,2004-10-16 15:00:00,96.9875,76.4305,29.4619,96.9875,73.2095,重度污染(80-100)
2004-10-16,16:00:00,2.76897,995.25,275,8.68116,926.75,447.31,825.25,114.586,1320,718.25,22.025,35.675,0.93286,2004-10-16 16:00:00,97.007,76.5107,50.7104,97.007,73.4988,重度污染(80-100)
2004-10-16,17:00:00,2.78908,1037.5,275,8.7315,928.75,449.443,815.5,115.132,1332,798,19.9,42.05,0.966478,2004-10-16 17:00:00,97.0833,76.5909,51.0511,97.0833,74.2992,重度污染(80-100)
2004-10-16,18:00:00,2.8092,1146.25,275,14.027,1117.5,451.575,694.5,115.678,1533.5,1173.75,19.15,46.275,1.01579,2004-10-16 18:00:00,97.1786,78.0913,75.8095,97.1786,74.4177,重度污染(80-100)
2004-10-16,19:00:00,2.82931,1058.75,275,9.48836,958.25,453.707,786.5,116.224,1417.25,891.25,17.875,56.9,1.15448,2004-10-16 19:00:00,97.198,78.1901,55.6986,97.198,75.2367,重度污染(80-100)
2004-10-16,20:00:00,2.84943,1064.5,275,7.85651,893.25,455.839,818.75,116.77,1396.5,799.25,14.7,75.5,1.2554,2004-10-16 20:00:00,97.2364,78.251,45.2678,97.2364,75.3171,重度污染(80-100)
2004-10-16,21:00:00,2.86954,1012.75,275,6.22629,822.25,457.971,854.5,117.316,1376.5,855,15.05,78.875,1.3409,2004-10-16 21:00:00,97.2937,78.3308,34.0367,97.2937,76.003,重度污染(80-100)
2004-10-16,22:00:00,2.88966,941.75,275,4.02305,712,460.103,978.5,117.862,1302.75,733.5,17.2,66.75,1.2987,2004-10-16 22:00:00,97.3888,78.3917,19.4891,97.3888,76.1211,重度污染(80-100)
2004-10-16,23:00:00,2.90977,925,275,4.44875,735,462.236,960,118.408,1284.33,691,15.4333,73.2333,1.27549,2004-10-16 23:00:00,97.4272,79.7957,22.2569,97.4272,76.6553,重度污染(80-100)
2004-10-17,00:00:00,2.92989,870.5,275,2.62682,628,464.368,1117.5,118.954,1227.75,556.5,16.5,68.475,1.27528,2004-10-17 00:00:00,97.4655,79.8941,8.56819,97.4655,76.7354,重度污染(80-100)
2004-10-17,01:00:00,2.95,863.75,275,2.69515,632.5,466.5,1097,119.5,1259.25,522.75,16.425,70.3,1.30313,2004-10-17 01:00:00,97.5227,79.9735,9.02988,97.5227,77.6191,重度污染(80-100)
2004-10-17,02:00:00,2.97011,928.75,275,3.76851,697.75,468.632,991.25,120.046,1306.5,610.25,15.375,78.125,1.35569,2004-10-17 02:00:00,97.561,80.0151,17.5269,97.561,78.3702,重度污染(80-100)
2004-10-17,03:00:00,2.99023,912.25,275,3.62873,689.75,470.764,983.5,120.592,1308.5,573.5,15.775,75.5,1.34358,2004-10-17 03:00:00,97.6371,80.1512,16.4934,97.6371,78.431,重度污染(80-100)
2004-10-17,04:00:00,3.01034,817,275,2.24325,601.75,472.897,1119.5,121.138,1226.5,469.75,16,69.525,1.25487,2004-10-17 04:00:00,97.6564,81.2323,5.75506,97.6564,79.1722,重度污染(80-100)
2004-10-17,05:00:00,3.03046,786,275,1.65613,557.5,475.029,1216.5,121.684,1178.5,433.5,15,71,1.20321,2004-10-17 05:00:00,97.6946,81.2736,2.6833,97.6946,79.2328,重度污染(80-100)
2004-10-17,06:00:00,3.05057,826.75,275,2.14882,595,477.161,1208.25,122.23,1213.5,506.75,13.9,75.2,1.18842,2004-10-17 06:00:00,97.7517,81.3905,4.99717,97.7517,79.9547,重度污染(80-100)
2004-10-17,07:00:00,3.07069,789,275,2.26802,603.5,479.293,1180.5,122.776,1170.75,466.5,15.85,62.1,1.11034,2004-10-17 07:00:00,97.8655,81.4507,5.95013,97.8655,80.0151,重度污染(80-100)
2004-10-17,08:00:00,3.0908,875.25,275,4.80432,753.5,481.425,961.25,123.322,1295.5,591,15.85,61.025,1.09112,2004-10-17 08:00:00,97.9226,81.5297,24.8253,97.9226,80.5666,重度污染(80-100)
2004-10-17,09:00:00,3.11092,959,275,5.5709,791.5,483.557,912.75,123.868,1315.25,716.75,17.075,58.7,1.13321,2004-10-17 09:00:00,97.9796,83.3837,30.0132,97.9796,80.6458,重度污染(80-100)
2004-10-17,10:00:00,3.13103,968.75,275,6.84989,850.25,485.69,846.25,124.414,1351.25,774,19.15,51.95,1.14036,2004-10-17 10:00:00,97.9989,83.4623,38.6634,97.9989,81.2535,重度污染(80-100)
2004-10-17,11:00:00,3.15115,947,275,6.1936,820.75,487.822,899.5,124.96,1302,697.25,21.5,42.625,1.07982,2004-10-17 11:00:00,98.037,83.4843,34.0317,98.037,81.2948,重度污染(80-100)
2004-10-17,12:00:00,3.17126,959.75,275,6.79885,848,489.954,865.5,125.506,1305.25,700.75,21.6,39.85,1.01564,2004-10-17 12:00:00,98.0751,83.5818,38.2525,98.0751,82.091,重度污染(80-100)
2004-10-17,13:00:00,3.19138,1016.5,275,11.1446,1019.5,492.086,744.25,126.052,1478,752.25,21.6,40.45,1.03093,2004-10-17 13:00:00,98.1321,83.6226,64.4623,98.1321,82.6792,重度污染(80-100)
2004-10-17,14:00:00,3.21149,979,275,12.2069,1056.75,494.218,700.5,126.598,1473.25,760,22.05,37.3,0.976823,2004-10-17 14:00:00,98.1702,84.4746,68.8266,98.1702,82.7202,重度污染(80-100)
2004-10-17,15:00:00,3.23161,842.5,275,4.68772,747.5,496.351,998.75,127.144,1179.25,505.25,22.125,35.175,0.925344,2004-10-17 15:00:00,98.2082,84.553,24.0004,98.2082,83.3459,重度污染(80-100)
2004-10-17,16:00:00,3.25172,877.25,275,5.11617,769.25,498.483,961.5,127.69,1212.25,528.75,22.375,36.025,0.962071,2004-10-17 16:00:00,98.2463,84.6125,26.7302,98.2463,83.3868,重度污染(80-100)
2004-10-17,17:00:00,3.27184,1052.5,275,12.6536,1072,500.615,733,128.236,1494.5,831.75,20.925,40.325,0.986566,2004-10-17 17:00:00,98.2655,84.6719,70.8239,98.2655,83.8801,重度污染(80-100)
2004-10-17,18:00:00,3.29195,1046.5,275,11.6456,1037.25,502.747,749,128.782,1429,904.25,19.825,41.475,0.9489,2004-10-17 18:00:00,98.3223,84.7125,66.2582,98.3223,83.9208,重度污染(80-100)
2004-10-17,19:00:00,3.31207,1105.25,275,12.7127,1074,504.879,712.25,129.328,1457.25,1049.75,18.225,46,0.953775,2004-10-17 19:00:00,98.3415,85.6954,71.0234,98.3415,84.6777,重度污染(80-100)
2004-10-17,20:00:00,3.33218,1008.25,275,9.73119,967.5,507.011,783,129.874,1348.25,999.5,17.275,50.325,0.983713,2004-10-17 20:00:00,98.436,85.7358,57.3205,98.436,84.7183,重度污染(80-100)
2004-10-17,21:00:00,3.3523,974.75,275,7.80239,891,509.144,813.75,130.42,1361,911,15.8,57.625,1.02709,2004-10-17 21:00:00,98.4552,85.8327,45.0546,98.4552,85.2487,重度污染(80-100)
2004-10-17,22:00:00,3.37241,954.25,275,6.84421,850,511.276,839.5,130.966,1320.75,857.75,15.45,59.725,1.04131,2004-10-17 22:00:00,98.4931,85.873,38.5666,98.4931,85.2891,重度污染(80-100)
2004-10-17,23:00:00,3.39253,986.75,275,8.12342,904.25,513.408,807.75,131.511,1344.25,902.75,15.45,60.65,1.05744,2004-10-17 23:00:00,98.5311,85.951,47.1375,98.5311,85.7062,重度污染(80-100)
2004-10-18,00:00:00,3.41264,880,275,5.42092,784.25,515.54,921.75,132.057,1251.75,781,15.8,59.9,1.06764,2004-10-18 00:00:00,98.5878,87.0646,28.8552,98.5878,86.1231,重度污染(80-100)
2004-10-18,01:00:00,3.43276,855.5,275,4.38279,731.5,517.672,988.25,132.603,1247.25,714.25,14.75,64.325,1.07298,2004-10-18 01:00:00,98.6258,87.1047,21.9597,98.6258,86.1634,重度污染(80-100)
2004-10-18,02:00:00,3.45287,787.5,275,2.41175,613.5,519.805,1115.5,133.149,1176.75,625.25,14.75,64.675,1.07882,2004-10-18 02:00:00,98.6637,87.1447,6.93582,98.6637,86.5048,重度污染(80-100)
2004-10-18,03:00:00,3.47299,760.25,275,1.62524,555,521.937,1225.75,133.695,1157.5,567.75,13.75,67.6,1.05815,2004-10-18 03:00:00,98.6827,87.2036,2.5875,98.6827,86.545,重度污染(80-100)
2004-10-18,04:00:00,3.4931,776.75,275,1.81428,570,524.069,1190.75,134.241,1167,615.5,14.5,65,1.06719,2004-10-18 04:00:00,98.777,87.2625,3.66886,98.777,87.0179,重度污染(80-100)
2004-10-18,05:00:00,3.51322,825.25,275,3.13698,660.5,526.201,1074.25,134.787,1207.25,709.75,13.975,67.4,1.07026,2004-10-18 05:00:00,98.8149,88.1866,12.7728,98.8149,87.0391,重度污染(80-100)
2004-10-18,06:00:00,3.53333,1011,275,9.20301,947.25,528.333,758.5,135.333,1424.75,952.5,12.6,73.575,1.06989,2004-10-18 06:00:00,98.8339,88.2264,54.1659,98.8339,87.587,重度污染(80-100)
